route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,drt_advance_book_min,peak_offpeak
Q31,CS_F0-Weekday-046600_MISC_739,CS_F0-Weekday,JAMAICA LIRR,1,Q310006,0.0,0
Q28,CS_F0-Weekday-046600_MISC_768,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280068,0.0,0
Q31,CS_F0-Weekday-046700_MISC_709,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q13,CS_F0-Weekday-046700_MISC_713,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q16,CS_F0-Weekday-046700_MISC_738,CS_F0-Weekday,FLUSHING MAIN ST STA via FRANCIS LEWIS,1,Q160039,0.0,0
Q44+,CS_F0-Weekday-046700_SBS44_13,CS_F0-Weekday,SELECT BUS WHITESTONE,0,SBS440059,0.0,0
Q26,CS_F0-Weekday-046800_Q26_1,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q260022,0.0,0
Q32,CS_F0-Weekday-046800_Q32_8,CS_F0-Weekday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320047,0.0,0
Q48,CS_F0-Weekday-046800_Q48_4,CS_F0-Weekday,FLUSHING MAIN ST STATION,0,Q480009,0.0,0
Q28,CS_F0-Weekday-046900_MISC_760,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q15A,CS_F0-Weekday-046900_Q15_3,CS_F0-Weekday,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0048,0.0,0
Q20A,CS_F0-Weekday-046900_Q20_17,CS_F0-Weekday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q48,CS_F0-Weekday-046900_Q48_2,CS_F0-Weekday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q76,CS_F0-Weekday-046900_Q76_4,CS_F0-Weekday,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032,0.0,0
Q44+,CS_F0-Weekday-046900_SBS44_25,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q76,CS_F0-Weekday-047000_MISC_730,CS_F0-Weekday,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036,0.0,0
Q20A,CS_F0-Weekday-047000_Q20_3,CS_F0-Weekday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q28,CS_F0-Weekday-047100_Q28_3,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q12,CS_F0-Weekday-047200_Q12_15,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q44+,CS_F0-Weekday-047300_SBS44_41,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q13,CS_F0-Weekday-047400_MISC_712,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q16,CS_F0-Weekday-047400_MISC_725,CS_F0-Weekday,FORT TOTTEN via UTOPIA,0,Q160035,0.0,0
Q28,CS_F0-Weekday-047400_MISC_734,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q31,CS_F0-Weekday-047400_MISC_767,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q16,CS_F0-Weekday-047500_MISC_704,CS_F0-Weekday,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040,0.0,0
Q15A,CS_F0-Weekday-047500_MISC_724,CS_F0-Weekday,BEECHHURST POWELLS COVE BL via 10 AV,0,Q15A0041,0.0,0
Q12,CS_F0-Weekday-047500_Q12_8,CS_F0-Weekday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q26,CS_F0-Weekday-047500_Q26_5,CS_F0-Weekday,FRESH MEADOWS HOLLIS COURT BL via 46 AV,0,Q260039,0.0,0
Q44+,CS_F0-Weekday-047500_SBS44_38,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q31,CS_F0-Weekday-047600_MISC_745,CS_F0-Weekday,JAMAICA LIRR,1,Q310006,0.0,0
Q26,CS_F0-Weekday-047600_Q15_2,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q260022,0.0,0
Q20B,CS_F0-Weekday-047600_Q20_25,CS_F0-Weekday,JAMAICA MERRICK BL via 14 AV via MAIN ST,1,Q20B0026,0.0,0
Q32,CS_F0-Weekday-047600_Q32_15,CS_F0-Weekday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q28,CS_F0-Weekday-047700_MISC_757,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q15,CS_F0-Weekday-047800_Q15_4,CS_F0-Weekday,FLUSHING MAIN ST STATION via 154 ST,1,Q150048,0.0,0
Q16,CS_F0-Weekday-047900_MISC_701,CS_F0-Weekday,FLUSHING MAIN ST STA via FRANCIS LEWIS,1,Q160039,0.0,0
Q12,CS_F0-Weekday-047900_Q12_9,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q76,CS_F0-Weekday-047900_Q76_6,CS_F0-Weekday,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032,0.0,0
Q44+,CS_F0-Weekday-047900_SBS44_14,CS_F0-Weekday,SELECT BUS WHITESTONE,0,SBS440059,0.0,0
Q28,CS_F0-Weekday-048000_MISC_736,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q13,CS_F0-Weekday-048000_MISC_756,CS_F0-Weekday,FORT TOTTEN,0,Q130033,0.0,0
Q20B,CS_F0-Weekday-048000_Q20_8,CS_F0-Weekday,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0027,0.0,0
Q32,CS_F0-Weekday-048000_Q32_9,CS_F0-Weekday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320047,0.0,0
Q31,CS_F0-Weekday-048200_MISC_715,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q13,CS_F0-Weekday-048200_MISC_735,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q44+,CS_F0-Weekday-048200_SBS44_27,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q48,CS_F0-Weekday-048300_Q48_1,CS_F0-Weekday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q15A,CS_F0-Weekday-048400_MISC_750,CS_F0-Weekday,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0034,0.0,0
Q28,CS_F0-Weekday-048400_MISC_759,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q20A,CS_F0-Weekday-048400_Q20_15,CS_F0-Weekday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q26,CS_F0-Weekday-048400_Q26_3,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q260022,0.0,0
Q15,CS_F0-Weekday-048500_Q15_5,CS_F0-Weekday,BEECHHURST POWELLS COVE BL via 154 ST,0,Q150025,0.0,0
Q76,CS_F0-Weekday-048500_Q76_3,CS_F0-Weekday,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036,0.0,0
Q44+,CS_F0-Weekday-048500_SBS44_42,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q31,CS_F0-Weekday-048600_MISC_722,CS_F0-Weekday,JAMAICA LIRR,1,Q310006,0.0,0
Q16,CS_F0-Weekday-048600_MISC_733,CS_F0-Weekday,FORT TOTTEN via FRANCIS LEWIS,0,Q160036,0.0,0
Q28,CS_F0-Weekday-048600_MISC_740,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q32,CS_F0-Weekday-048600_Q32_10,CS_F0-Weekday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q48,CS_F0-Weekday-048600_Q48_3,CS_F0-Weekday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q16,CS_F0-Weekday-048700_MISC_763,CS_F0-Weekday,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040,0.0,0
Q12,CS_F0-Weekday-048700_Q12_1,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120075,0.0,0
Q12,CS_F0-Weekday-048700_Q12_11,CS_F0-Weekday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q26,CS_F0-Weekday-048700_Q26_2,CS_F0-Weekday,FRESH MEADOWS HOLLIS COURT BL via 46 AV,0,Q260039,0.0,0
Q13,CS_F0-Weekday-048900_MISC_749,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q76,CS_F0-Weekday-048900_MISC_755,CS_F0-Weekday,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032,0.0,0
Q44+,CS_F0-Weekday-048900_SBS44_6,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q31,CS_F0-Weekday-049000_MISC_769,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q28,CS_F0-Weekday-049100_MISC_766,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q20B,CS_F0-Weekday-049100_Q20_16,CS_F0-Weekday,JAMAICA MERRICK BL via 14 AV via MAIN ST,1,Q20B0026,0.0,0
Q44+,CS_F0-Weekday-049100_SBS44_22,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q28,CS_F0-Weekday-049200_MISC_746,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q20A,CS_F0-Weekday-049200_Q20_19,CS_F0-Weekday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q32,CS_F0-Weekday-049200_Q32_3,CS_F0-Weekday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320047,0.0,0
Q16,CS_F0-Weekday-049300_MISC_754,CS_F0-Weekday,FLUSHING MAIN ST STA via FRANCIS LEWIS,1,Q160039,0.0,0
Q15,CS_F0-Weekday-049400_MISC_742,CS_F0-Weekday,FLUSHING MAIN ST STATION via 154 ST,1,Q150048,0.0,0
Q26,CS_F0-Weekday-049400_MISC_758,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q260022,0.0,0
Q12,CS_F0-Weekday-049500_Q12_12,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q13,CS_F0-Weekday-049500_Q13_2,CS_F0-Weekday,FORT TOTTEN,0,Q130033,0.0,0
Q15A,CS_F0-Weekday-049500_Q15_6,CS_F0-Weekday,BEECHHURST POWELLS COVE BL via 10 AV,0,Q15A0041,0.0,0
Q32,CS_F0-Weekday-049600_Q32_5,CS_F0-Weekday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Weekday-049600_SBS44_29,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q13,CS_F0-Weekday-049700_MISC_703,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q44+,CS_F0-Weekday-049700_SBS44_15,CS_F0-Weekday,SELECT BUS WHITESTONE,0,SBS440059,0.0,0
Q31,CS_F0-Weekday-049800_MISC_719,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q28,CS_F0-Weekday-049800_MISC_748,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q31,CS_F0-Weekday-049800_MISC_752,CS_F0-Weekday,JAMAICA LIRR,1,Q310006,0.0,0
Q28,CS_F0-Weekday-049800_MISC_764,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q12,CS_F0-Weekday-049800_Q12_13,CS_F0-Weekday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q16,CS_F0-Weekday-049800_Q16_1,CS_F0-Weekday,FORT TOTTEN via UTOPIA,0,Q160035,0.0,0
Q48,CS_F0-Weekday-049800_Q48_5,CS_F0-Weekday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q76,CS_F0-Weekday-049900_MISC_706,CS_F0-Weekday,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032,0.0,0
Q15A,CS_F0-Weekday-050000_MISC_721,CS_F0-Weekday,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0034,0.0,0
Q20A,CS_F0-Weekday-050000_Q20_27,CS_F0-Weekday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q16,CS_F0-Weekday-050300_MISC_761,CS_F0-Weekday,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040,0.0,0
Q12,CS_F0-Weekday-050300_Q12_5,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q44+,CS_F0-Weekday-050300_SBS44_24,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q28,CS_F0-Weekday-050400_MISC_717,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q20B,CS_F0-Weekday-050400_Q20_6,CS_F0-Weekday,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0027,0.0,0
Q26,CS_F0-Weekday-050400_Q26_5,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q260022,0.0,0
Q32,CS_F0-Weekday-050400_Q32_11,CS_F0-Weekday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320047,0.0,0
Q44+,CS_F0-Weekday-050400_SBS44_31,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q28,CS_F0-Weekday-050500_MISC_768,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q15,CS_F0-Weekday-050500_Q15_1,CS_F0-Weekday,BEECHHURST POWELLS COVE BL via 154 ST,0,Q150025,0.0,0
Q76,CS_F0-Weekday-050500_Q76_5,CS_F0-Weekday,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036,0.0,0
Q31,CS_F0-Weekday-050600_Q31_1,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q32,CS_F0-Weekday-050600_Q32_13,CS_F0-Weekday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q48,CS_F0-Weekday-050600_Q48_6,CS_F0-Weekday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q13,CS_F0-Weekday-050700_MISC_753,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q26,CS_F0-Weekday-050700_Q26_4,CS_F0-Weekday,FRESH MEADOWS HOLLIS COURT BL via 46 AV,0,Q260039,0.0,0
Q12,CS_F0-Weekday-050900_Q12_7,CS_F0-Weekday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q20B,CS_F0-Weekday-050900_Q20_18,CS_F0-Weekday,JAMAICA MERRICK BL via 14 AV via MAIN ST,1,Q20B0026,0.0,0
Q44+,CS_F0-Weekday-050900_SBS44_16,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q16,CS_F0-Weekday-051000_MISC_704,CS_F0-Weekday,FORT TOTTEN via FRANCIS LEWIS,0,Q160036,0.0,0
Q13,CS_F0-Weekday-051000_MISC_731,CS_F0-Weekday,FORT TOTTEN,0,Q130033,0.0,0
Q31,CS_F0-Weekday-051000_Q31_3,CS_F0-Weekday,JAMAICA LIRR,1,Q310006,0.0,0
Q15,CS_F0-Weekday-051100_MISC_724,CS_F0-Weekday,FLUSHING MAIN ST STATION via 154 ST,1,Q150048,0.0,0
Q16,CS_F0-Weekday-051100_MISC_725,CS_F0-Weekday,FLUSHING MAIN ST STA via FRANCIS LEWIS,1,Q160039,0.0,0
Q12,CS_F0-Weekday-051100_Q12_10,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q28,CS_F0-Weekday-051100_Q28_3,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q28,CS_F0-Weekday-051200_MISC_729,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q44+,CS_F0-Weekday-051200_SBS44_32,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q48,CS_F0-Weekday-051300_Q48_2,CS_F0-Weekday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q76,CS_F0-Weekday-051400_MISC_718,CS_F0-Weekday,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032,0.0,0
Q31,CS_F0-Weekday-051400_Q20_20,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q15A,CS_F0-Weekday-051500_Q15_3,CS_F0-Weekday,BEECHHURST POWELLS COVE BL via 10 AV,0,Q15A0041,0.0,0
Q44+,CS_F0-Weekday-051500_SBS44_26,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q20A,CS_F0-Weekday-051600_Q20_23,CS_F0-Weekday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q26,CS_F0-Weekday-051600_Q26_2,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q260022,0.0,0
Q32,CS_F0-Weekday-051600_Q32_12,CS_F0-Weekday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320047,0.0,0
Q32,CS_F0-Weekday-051600_Q32_6,CS_F0-Weekday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q13,CS_F0-Weekday-051700_Q13_1,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q28,CS_F0-Weekday-051800_MISC_757,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q28,CS_F0-Weekday-051900_MISC_760,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q12,CS_F0-Weekday-051900_Q12_6,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q15A,CS_F0-Weekday-051900_Q15_5,CS_F0-Weekday,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0034,0.0,0
Q12,CS_F0-Weekday-052000_Q12_4,CS_F0-Weekday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q20A,CS_F0-Weekday-052000_Q20_21,CS_F0-Weekday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q44+,CS_F0-Weekday-052000_SBS44_40,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q44+,CS_F0-Weekday-052100_SBS44_17,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q13,CS_F0-Weekday-052200_MISC_713,CS_F0-Weekday,FORT TOTTEN,0,Q130033,0.0,0
Q31,CS_F0-Weekday-052200_MISC_727,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q16,CS_F0-Weekday-052200_MISC_763,CS_F0-Weekday,FORT TOTTEN via UTOPIA,0,Q160035,0.0,0
Q16,CS_F0-Weekday-052300_MISC_733,CS_F0-Weekday,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040,0.0,0
Q28,CS_F0-Weekday-052500_MISC_759,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q15,CS_F0-Weekday-052500_Q15_4,CS_F0-Weekday,BEECHHURST POWELLS COVE BL via 154 ST,0,Q150025,0.0,0
Q76,CS_F0-Weekday-052500_Q76_2,CS_F0-Weekday,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036,0.0,0
Q48,CS_F0-Weekday-052600_Q48_1,CS_F0-Weekday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q28,CS_F0-Weekday-052700_MISC_736,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q13,CS_F0-Weekday-052700_MISC_756,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q12,CS_F0-Weekday-052700_Q12_8,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120075,0.0,0
Q44+,CS_F0-Weekday-052700_SBS44_28,CS_F0-Weekday,SELECT BUS WHITESTONE,0,SBS440059,0.0,0
Q20B,CS_F0-Weekday-052800_Q20_24,CS_F0-Weekday,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0027,0.0,0
Q32,CS_F0-Weekday-052800_Q32_1,CS_F0-Weekday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q32,CS_F0-Weekday-052800_Q32_14,CS_F0-Weekday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320047,0.0,0
Q44+,CS_F0-Weekday-052800_SBS44_34,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q76,CS_F0-Weekday-052900_MISC_710,CS_F0-Weekday,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032,0.0,0
Q31,CS_F0-Weekday-053000_MISC_762,CS_F0-Weekday,JAMAICA LIRR,1,Q310006,0.0,0
Q48,CS_F0-Weekday-053000_Q48_3,CS_F0-Weekday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q12,CS_F0-Weekday-053100_Q12_15,CS_F0-Weekday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q15,CS_F0-Weekday-053100_Q15_6,CS_F0-Weekday,FLUSHING MAIN ST STATION via 154 ST,1,Q150048,0.0,0
Q16,CS_F0-Weekday-053100_Q16_1,CS_F0-Weekday,FLUSHING MAIN ST STA via FRANCIS LEWIS,1,Q160039,0.0,0
Q20B,CS_F0-Weekday-053100_Q20_22,CS_F0-Weekday,JAMAICA MERRICK BL via 14 AV via MAIN ST,1,Q20B0026,0.0,0
Q26,CS_F0-Weekday-053100_Q26_3,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q260022,0.0,0
Q31,CS_F0-Weekday-053200_Q31_2,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q28,CS_F0-Weekday-053300_MISC_766,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q44+,CS_F0-Weekday-053300_SBS44_43,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q13,CS_F0-Weekday-053400_MISC_735,CS_F0-Weekday,FORT TOTTEN,0,Q130033,0.0,0
Q12,CS_F0-Weekday-053500_Q12_14,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q44+,CS_F0-Weekday-053600_SBS44_35,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q28,CS_F0-Weekday-053700_MISC_746,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q16,CS_F0-Weekday-053700_MISC_754,CS_F0-Weekday,FORT TOTTEN via FRANCIS LEWIS,0,Q160036,0.0,0
Q13,CS_F0-Weekday-053700_MISC_765,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q15A,CS_F0-Weekday-053900_Q15_1,CS_F0-Weekday,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0034,0.0,0
Q32,CS_F0-Weekday-054000_MISC_723,CS_F0-Weekday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q15A,CS_F0-Weekday-054000_MISC_742,CS_F0-Weekday,BEECHHURST POWELLS COVE BL via 10 AV,0,Q15A0041,0.0,0
Q20A,CS_F0-Weekday-054000_Q20_26,CS_F0-Weekday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q32,CS_F0-Weekday-054000_Q32_4,CS_F0-Weekday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320047,0.0,0
Q44+,CS_F0-Weekday-054000_SBS44_30,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q28,CS_F0-Weekday-054100_MISC_764,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q31,CS_F0-Weekday-054200_MISC_739,CS_F0-Weekday,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047,0.0,0
Q12,CS_F0-Weekday-054200_Q12_9,CS_F0-Weekday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q16,CS_F0-Weekday-054300_MISC_704,CS_F0-Weekday,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040,0.0,0
Q12,CS_F0-Weekday-054300_Q12_11,CS_F0-Weekday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q76,CS_F0-Weekday-054400_MISC_730,CS_F0-Weekday,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032,0.0,0
Q20A,CS_F0-Weekday-054400_Q20_5,CS_F0-Weekday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q44+,CS_F0-Weekday-054400_SBS44_36,CS_F0-Weekday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q76,CS_F0-Weekday-054500_Q76_1,CS_F0-Weekday,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036,0.0,0
Q13,CS_F0-Weekday-054600_MISC_770,CS_F0-Weekday,FORT TOTTEN,0,Q130033,0.0,0
Q26,CS_F0-Weekday-054600_Q26_4,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q260022,0.0,0
Q28,CS_F0-Weekday-054700_MISC_748,CS_F0-Weekday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q13,CS_F0-Weekday-054700_Q13_2,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q48,CS_F0-Weekday-054700_Q48_5,CS_F0-Weekday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q44+,CS_F0-Weekday-054700_SBS44_20,CS_F0-Weekday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q28,CS_F0-Weekday-054800_MISC_768,CS_F0-Weekday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q31,CS_F0-Weekday-055000_MISC_716,CS_F0-Weekday,JAMAICA LIRR,1,Q310006,0.0,0
Q48,CS_F0-Weekday-055000_Q48_6,CS_F0-Weekday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q15,CS_F0-Weekday-055100_Q15_3,CS_F0-Weekday,FLUSHING MAIN ST STATION via 154 ST,1,Q150048,0.0,0
Q12,CS_F0-Weekday-055200_Q12_12,CS_F0-Weekday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q20B,CS_F0-Weekday-055200_Q20_4,CS_F0-Weekday,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0027,0.0,0
