route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,drt_advance_book_min,peak_offpeak
S46,CA_F0-Saturday-000000_S4696_301,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S46,CA_F0-Saturday-001500_S4696_302,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S40,CA_F0-Saturday-002000_S4090_301,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-002000_S4898_301,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S46,CA_F0-Saturday-003000_S4696_303,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S46,CA_F0-Saturday-004500_S4696_301,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S53,CA_F0-Saturday-004700_S53_301,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S40,CA_F0-Saturday-005000_S4090_302,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-005000_S4898_302,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S40,CA_F0-Saturday-006000_S4090_301,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S46,CA_F0-Saturday-006000_S4696_302,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-006000_S4898_301,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-006000_S5181_301,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S46,CA_F0-Saturday-007500_S4696_303,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S40,CA_F0-Saturday-008000_MISC_401,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-008000_S4898_303,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S53,CA_F0-Saturday-008500_S53_301,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S53,CA_F0-Saturday-008700_S53_302,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S51,CA_F0-Saturday-009000_MISC_404,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S40,CA_F0-Saturday-009000_S4090_302,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S46,CA_F0-Saturday-009000_S4696_301,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-009000_S4898_302,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-009000_S5181_301,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S46,CA_F0-Saturday-010500_S4696_302,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S40,CA_F0-Saturday-011000_S4090_301,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-011000_S4898_301,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S40,CA_F0-Saturday-012000_MISC_401,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S51,CA_F0-Saturday-012000_MISC_404,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S46,CA_F0-Saturday-012000_S4696_303,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-012000_S4898_303,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-012000_S5181_301,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S53,CA_F0-Saturday-012500_S53_302,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S53,CA_F0-Saturday-012700_S53_301,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S46,CA_F0-Saturday-013500_S4696_301,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S40,CA_F0-Saturday-014000_S4090_302,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-014000_S4898_302,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S51,CA_F0-Saturday-015000_MISC_404,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S40,CA_F0-Saturday-015000_S4090_301,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S46,CA_F0-Saturday-015000_S4696_302,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-015000_S4898_301,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-015000_S5181_301,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S46,CA_F0-Saturday-016500_S4696_303,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S53,CA_F0-Saturday-016500_S53_301,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S53,CA_F0-Saturday-016700_S53_302,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S40,CA_F0-Saturday-017000_MISC_401,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-017000_S4898_303,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S51,CA_F0-Saturday-018000_MISC_404,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S40,CA_F0-Saturday-018000_S4090_302,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S46,CA_F0-Saturday-018000_S4696_301,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-018000_S4898_302,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-018000_S5181_301,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S46,CA_F0-Saturday-019500_S4696_302,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S40,CA_F0-Saturday-020000_S4090_301,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-020000_S4898_301,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S53,CA_F0-Saturday-020500_S53_302,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S53,CA_F0-Saturday-020700_S53_301,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S40,CA_F0-Saturday-021000_MISC_401,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S51,CA_F0-Saturday-021000_MISC_404,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S46,CA_F0-Saturday-021000_S4696_303,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-021000_S4898_303,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-021000_S5181_301,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S46,CA_F0-Saturday-022500_MISC_406,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S40,CA_F0-Saturday-023000_S4090_302,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-023000_S4898_302,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S51,CA_F0-Saturday-024000_MISC_404,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S40,CA_F0-Saturday-024000_MISC_407,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S46,CA_F0-Saturday-024000_S4696_302,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-024000_S4898_301,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-024000_S5181_301,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S53,CA_F0-Saturday-024200_S53_302,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S53,CA_F0-Saturday-024500_S53_301,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S46,CA_F0-Saturday-025500_S4696_303,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S40,CA_F0-Saturday-026000_MISC_401,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-026000_S4898_304,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S51,CA_F0-Saturday-027000_MISC_404,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S46,CA_F0-Saturday-027000_MISC_406,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S40,CA_F0-Saturday-027000_S4090_302,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S48,CA_F0-Saturday-027000_S4898_302,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-027000_S5181_301,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S53,CA_F0-Saturday-027500_MISC_409,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S48,CA_F0-Saturday-027500_S4898_301,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S46,CA_F0-Saturday-028500_MISC_408,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S53,CA_F0-Saturday-028500_S53_302,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S40,CA_F0-Saturday-029000_MISC_407,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-029000_MISC_410,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S53,CA_F0-Saturday-029000_MISC_413,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S40,CA_F0-Saturday-030000_MISC_401,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S51,CA_F0-Saturday-030000_MISC_404,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S52,CA_F0-Saturday-030000_MISC_411,CA_F0-Saturday,S I HOSPITAL SEAVIEW AV,1,S520123,0.0,0
S51,CA_F0-Saturday-030000_MISC_412,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S46,CA_F0-Saturday-030000_S4696_301,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-030000_S4898_304,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S53,CA_F0-Saturday-030500_MISC_414,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S48,CA_F0-Saturday-030500_S4898_302,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S46,CA_F0-Saturday-031500_MISC_406,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S53,CA_F0-Saturday-031500_MISC_409,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S53,CA_F0-Saturday-032000_MISC_416,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S40,CA_F0-Saturday-032000_S4090_301,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-032000_S4898_303,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S51,CA_F0-Saturday-032800_MISC_412,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S40,CA_F0-Saturday-033000_MISC_407,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S46,CA_F0-Saturday-033000_MISC_408,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-033000_MISC_410,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-033000_MISC_415,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
SIM33C,CA_F0-Saturday-033000_MISC_417,CA_F0-Saturday,MIDTOWN via CHURCH via MADISON AV,0,SIM330083,0.0,0
SIM3C,CA_F0-Saturday-033000_MISC_420,CA_F0-Saturday,MIDTOWN via CHURCH ST via 6 AV,0,SIM3C0059,0.0,0
S52,CA_F0-Saturday-033500_MISC_418,CA_F0-Saturday,ST GEORGE FERRY,0,S520127,0.0,0
S48,CA_F0-Saturday-033500_S4898_304,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S53,CA_F0-Saturday-033500_S53_301,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S52,CA_F0-Saturday-034000_MISC_411,CA_F0-Saturday,ST GEORGE FERRY,0,S520126,0.0,0
S46,CA_F0-Saturday-034000_MISC_419,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S53,CA_F0-Saturday-034500_MISC_413,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S40,CA_F0-Saturday-035000_MISC_401,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-035000_MISC_421,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S53,CA_F0-Saturday-035000_MISC_423,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S46,CA_F0-Saturday-035500_S4696_301,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S51,CA_F0-Saturday-035800_MISC_415,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S46,CA_F0-Saturday-036000_MISC_406,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S51,CA_F0-Saturday-036000_MISC_412,CA_F0-Saturday,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094,0.0,0
S53,CA_F0-Saturday-036000_MISC_414,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S52,CA_F0-Saturday-036000_MISC_418,CA_F0-Saturday,S I HOSPITAL SEAVIEW AV,1,S520123,0.0,0
SIM33C,CA_F0-Saturday-036000_MISC_424,CA_F0-Saturday,MIDTOWN via CHURCH via MADISON AV,0,SIM330083,0.0,0
SIM3C,CA_F0-Saturday-036000_MISC_426,CA_F0-Saturday,MIDTOWN via CHURCH ST via 6 AV,0,SIM3C0059,0.0,0
S40,CA_F0-Saturday-036000_S4090_301,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S48,CA_F0-Saturday-036000_S4898_303,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S53,CA_F0-Saturday-036200_MISC_409,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S48,CA_F0-Saturday-036500_MISC_410,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S52,CA_F0-Saturday-037000_MISC_422,CA_F0-Saturday,ST GEORGE FERRY,0,S520126,0.0,0
S46,CA_F0-Saturday-037000_S4696_302,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S53,CA_F0-Saturday-037400_MISC_427,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S53,CA_F0-Saturday-037500_MISC_416,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S48,CA_F0-Saturday-037500_S4898_304,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S76,CA_F0-Saturday-037700_MISC_425,CA_F0-Saturday,ST GEORGE FERRY,0,S760080,0.0,0
S40,CA_F0-Saturday-038000_MISC_407,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S48,CA_F0-Saturday-038000_S4898_301,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S51,CA_F0-Saturday-038200_S5181_301,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S53,CA_F0-Saturday-038400_S53_302,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S46,CA_F0-Saturday-038500_MISC_408,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S52,CA_F0-Saturday-039000_MISC_411,CA_F0-Saturday,S I HOSPITAL SEAVIEW AV,1,S520123,0.0,0
S51,CA_F0-Saturday-039000_MISC_415,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S46,CA_F0-Saturday-039000_MISC_419,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-039000_MISC_421,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
SIM33C,CA_F0-Saturday-039000_MISC_428,CA_F0-Saturday,MIDTOWN via CHURCH via MADISON AV,0,SIM330083,0.0,0
SIM3C,CA_F0-Saturday-039000_MISC_431,CA_F0-Saturday,MIDTOWN via CHURCH ST via 6 AV,0,SIM3C0059,0.0,0
S40,CA_F0-Saturday-039000_S4090_302,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S53,CA_F0-Saturday-039000_S53_301,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S53,CA_F0-Saturday-039400_MISC_413,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S48,CA_F0-Saturday-039500_S4898_303,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S52,CA_F0-Saturday-040000_MISC_418,CA_F0-Saturday,ST GEORGE FERRY,0,S520126,0.0,0
S46,CA_F0-Saturday-040000_MISC_430,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S40,CA_F0-Saturday-040000_S4090_301,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S53,CA_F0-Saturday-040400_MISC_414,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S48,CA_F0-Saturday-040500_MISC_410,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-040500_MISC_412,CA_F0-Saturday,ST GEORGE FRRY via FT WDSWRTH via BAY ST,0,S510106,0.0,0
S53,CA_F0-Saturday-040500_MISC_423,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S76,CA_F0-Saturday-040700_MISC_429,CA_F0-Saturday,ST GEORGE FERRY,0,S760080,0.0,0
SIM33C,CA_F0-Saturday-041000_MISC_433,CA_F0-Saturday,MIDTOWN via CHURCH via MADISON AV,0,SIM330083,0.0,0
SIM3C,CA_F0-Saturday-041000_MISC_435,CA_F0-Saturday,MIDTOWN via CHURCH ST via 6 AV,0,SIM3C0059,0.0,0
S48,CA_F0-Saturday-041000_S4898_302,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S53,CA_F0-Saturday-041400_MISC_437,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S46,CA_F0-Saturday-041500_S4696_303,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S53,CA_F0-Saturday-041800_MISC_409,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S40,CA_F0-Saturday-042000_MISC_404,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S40,CA_F0-Saturday-042000_MISC_407,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S52,CA_F0-Saturday-042000_MISC_422,CA_F0-Saturday,S I HOSPITAL SEAVIEW AV,1,S520123,0.0,0
S76,CA_F0-Saturday-042000_MISC_425,CA_F0-Saturday,OAKWOOD MILL RD,1,S760085,0.0,0
S52,CA_F0-Saturday-042000_MISC_432,CA_F0-Saturday,ST GEORGE FERRY,0,S520126,0.0,0
S46,CA_F0-Saturday-042000_S4696_302,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S48,CA_F0-Saturday-042000_S4898_301,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S51,CA_F0-Saturday-042000_S5181_301,CA_F0-Saturday,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094,0.0,0
S46,CA_F0-Saturday-042100_MISC_434,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
S53,CA_F0-Saturday-042400_S53_303,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S48,CA_F0-Saturday-042500_MISC_421,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S46,CA_F0-Saturday-043000_MISC_439,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
SIM3C,CA_F0-Saturday-043000_MISC_440,CA_F0-Saturday,MIDTOWN via CHURCH ST via 6 AV,0,SIM3C0059,0.0,0
S53,CA_F0-Saturday-043000_S53_302,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
SIM33C,CA_F0-Saturday-043000_SIM33_301,CA_F0-Saturday,MIDTOWN via CHURCH via MADISON AV,0,SIM330083,0.0,0
S53,CA_F0-Saturday-043400_MISC_416,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S51,CA_F0-Saturday-043500_MISC_415,CA_F0-Saturday,ST GEORGE FERRY via BAY ST,0,S510105,0.0,0
S48,CA_F0-Saturday-043500_S4898_303,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S76,CA_F0-Saturday-043700_MISC_436,CA_F0-Saturday,ST GEORGE FERRY,0,S760080,0.0,0
SIM3C,CA_F0-Saturday-044000_MISC_426,CA_F0-Saturday,PT RCHMND via NARROWS RD N via WATCHOGUE,1,SIM3C0064,0.0,0
S53,CA_F0-Saturday-044000_MISC_427,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S48,CA_F0-Saturday-044000_MISC_441,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S40,CA_F0-Saturday-044000_S4090_302,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S53,CA_F0-Saturday-044400_S53_301,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S46,CA_F0-Saturday-044500_MISC_419,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S52,CA_F0-Saturday-045000_MISC_411,CA_F0-Saturday,ST GEORGE FERRY,0,S520126,0.0,0
S51,CA_F0-Saturday-045000_MISC_412,CA_F0-Saturday,GRANT CITY via BAY ST,1,S510093,0.0,0
S53,CA_F0-Saturday-045000_MISC_413,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S52,CA_F0-Saturday-045000_MISC_418,CA_F0-Saturday,S I HOSPITAL SEAVIEW AV,1,S520123,0.0,0
SIM33C,CA_F0-Saturday-045000_MISC_424,CA_F0-Saturday,MARINERS HARBOR via N GANNON AV,1,SIM330082,0.0,0
S76,CA_F0-Saturday-045000_MISC_429,CA_F0-Saturday,OAKWOOD MILL RD,1,S760085,0.0,0
S46,CA_F0-Saturday-045000_MISC_430,CA_F0-Saturday,WEST SHORE PLZ via CASTLETON,1,S460283,0.0,0
SIM33C,CA_F0-Saturday-045000_MISC_442,CA_F0-Saturday,MIDTOWN via CHURCH via MADISON AV,0,SIM330083,0.0,0
SIM3C,CA_F0-Saturday-045000_MISC_444,CA_F0-Saturday,MIDTOWN via CHURCH ST via 6 AV,0,SIM3C0059,0.0,0
S40,CA_F0-Saturday-045000_S4090_301,CA_F0-Saturday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094,0.0,0
S48,CA_F0-Saturday-045000_S4898_302,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
S53,CA_F0-Saturday-045200_MISC_423,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S48,CA_F0-Saturday-045500_MISC_401,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S40,CA_F0-Saturday-046000_MISC_407,CA_F0-Saturday,ST GEORGE FERRY via RICHMOND TERR,0,S400095,0.0,0
S53,CA_F0-Saturday-046000_MISC_414,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S46,CA_F0-Saturday-046000_MISC_443,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S53,CA_F0-Saturday-046000_S53_304,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
S48,CA_F0-Saturday-046500_MISC_421,CA_F0-Saturday,ARLINGTON HOLLAND AV via FOREST,1,S480099,0.0,0
SIM3C,CA_F0-Saturday-046500_MISC_445,CA_F0-Saturday,MIDTOWN via CHURCH ST via 6 AV,0,SIM3C0059,0.0,0
S51,CA_F0-Saturday-046500_S5181_301,CA_F0-Saturday,ST GEORGE FRRY via FT WDSWRTH via BAY ST,0,S510106,0.0,0
SIM33C,CA_F0-Saturday-046500_SIM33_302,CA_F0-Saturday,MIDTOWN via CHURCH via MADISON AV,0,SIM330083,0.0,0
S76,CA_F0-Saturday-046700_MISC_425,CA_F0-Saturday,ST GEORGE FERRY,0,S760080,0.0,0
S53,CA_F0-Saturday-046800_MISC_446,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
SIM3C,CA_F0-Saturday-047000_MISC_431,CA_F0-Saturday,PT RCHMND via NARROWS RD N via WATCHOGUE,1,SIM3C0064,0.0,0
S53,CA_F0-Saturday-047000_MISC_437,CA_F0-Saturday,PORT RICHMOND,1,S530128,0.0,0
S48,CA_F0-Saturday-047000_S4898_301,CA_F0-Saturday,ST GEORGE FERRY via FOREST,0,S480102,0.0,0
S46,CA_F0-Saturday-047500_S4696_302,CA_F0-Saturday,ST GEORGE FERRY via CASTLETON,0,S460279,0.0,0
S53,CA_F0-Saturday-047600_MISC_409,CA_F0-Saturday,BAY RIDGE 86 ST STATION,0,S530127,0.0,0
