ID,Timestamp,Route,Next stop,Destination,Bearing,Longitude,Latitude
13,2020-06-17T11:56:19.000-04:00,M50,12 AV/W 46 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,51.34019,-73.998909,40.763699
14,2020-06-17T11:56:41.000-04:00,M50,E 49 ST/1 AV,EAST SIDE 49 ST-1 AV CROSSTOWN,157.4706,-73.966869,40.753364
15,2020-06-17T11:56:31.000-04:00,M42,E 41 ST/1 AV,EAST SIDE U N-1 AV CROSSTOWN,233.1301,-73.968763,40.7475
4950,2020-06-17T11:56:49.000-04:00,M60-SBS,BROADWAY/W 116 ST,SELECT BUS LA GUARDIA AIRPORT,54.29331,-73.965811,40.805214
13,2020-06-17T11:56:49.000-04:00,M50,12 AV/W 46 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,53.746162,-73.998594,40.764079
14,2020-06-17T11:56:41.000-04:00,M50,E 49 ST/1 AV,EAST SIDE 49 ST-1 AV CROSSTOWN,157.4706,-73.966869,40.753364
15,2020-06-17T11:57:01.000-04:00,M42,E 41 ST/1 AV,EAST SIDE U N-1 AV CROSSTOWN,233.1301,-73.968763,40.7475
4950,2020-06-17T11:56:49.000-04:00,M60-SBS,BROADWAY/W 116 ST,SELECT BUS LA GUARDIA AIRPORT,54.29331,-73.965811,40.805214
13,2020-06-17T11:57:19.000-04:00,M50,12 AV/W 46 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,53.746162,-73.998528,40.764169
14,2020-06-17T11:57:11.000-04:00,M50,E 49 ST/1 AV,EAST SIDE 49 ST-1 AV CROSSTOWN,157.4706,-73.966869,40.753364
15,2020-06-17T11:57:32.000-04:00,M42,E 41 ST/1 AV,EAST SIDE U N-1 AV CROSSTOWN,233.1301,-73.968763,40.7475
4950,2020-06-17T11:57:20.000-04:00,M60-SBS,BROADWAY/W 116 ST,SELECT BUS LA GUARDIA AIRPORT,52.835526,-73.965441,40.805713
13,2020-06-17T11:57:19.000-04:00,M50,12 AV/W 46 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,53.746162,-73.998528,40.764169
