route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
B15,EN_F0-Saturday-030200_B15_103,EN_F0-Saturday,JFK AIRPORT,0,B150003
B15,EN_F0-Saturday-030200_B15_110,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
Q56,EN_F0-Saturday-030600_B12_2,EN_F0-Saturday,JAMAICA 170 ST via JAMAICA AV,0,Q560570
B82,EN_F0-Saturday-030700_B82_103,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
B83,EN_F0-Saturday-030700_B83_301,EN_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B830287
B15,EN_F0-Saturday-030900_B15_111,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B12,EN_F0-Saturday-031000_B12_4,EN_F0-Saturday,EAST NEW YORK ALABAMA AV,0,B120128
B17,EN_F0-Saturday-031000_B17_103,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B42,EN_F0-Saturday-031000_B42_2,EN_F0-Saturday,ROCKAWAY PKY STA,0,B420008
B65,EN_F0-Saturday-031000_B65_103,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B82,EN_F0-Saturday-031000_B82_107,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
Q56,EN_F0-Saturday-031000_Q56_X61,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,Q560571
B65,EN_F0-Saturday-031100_B65_101,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B25,EN_F0-Saturday-031200_B25_X24,EN_F0-Saturday,BROADWAY JCT ALABAMA AV via FULTON,0,B250073
B15,EN_F0-Saturday-031400_B15_104,EN_F0-Saturday,JFK AIRPORT,0,B150003
B83,EN_F0-Saturday-031500_B12_1,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV,0,B830286
B12,EN_F0-Saturday-031500_B12_3,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B45,EN_F0-Saturday-031500_B45_X34,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B450036
B15,EN_F0-Saturday-031600_B15_112,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B17,EN_F0-Saturday-031900_B17_104,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B42,EN_F0-Saturday-032000_B42_2,EN_F0-Saturday,CANARSIE PIER,1,B420007
B82,EN_F0-Saturday-032200_B42_1,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B65,EN_F0-Saturday-032200_B65_104,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
Q24,EN_F0-Saturday-032200_Q24_402,EN_F0-Saturday,JAMAICA 168 ST via ATLANTIC,0,Q240220
B15,EN_F0-Saturday-032300_B15_101,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B14,EN_F0-Saturday-032500_B14_1,EN_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,0,B140129
Q56,EN_F0-Saturday-032500_Q56_501,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,Q560571
B15,EN_F0-Saturday-032600_B15_105,EN_F0-Saturday,JFK AIRPORT,0,B150003
B17,EN_F0-Saturday-032700_B17_105,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
Q24,EN_F0-Saturday-032800_Q24_403,EN_F0-Saturday,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,Q240221
B12,EN_F0-Saturday-033000_B12_6,EN_F0-Saturday,EAST NEW YORK ALABAMA AV,0,B120128
B12,EN_F0-Saturday-033000_B12_7,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B15,EN_F0-Saturday-033000_B15_113,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B17,EN_F0-Saturday-033000_B17_102,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B25,EN_F0-Saturday-033000_B25_202,EN_F0-Saturday,DOWNTOWN BKLYN FRONT ST via FULTON,1,B250070
B42,EN_F0-Saturday-033000_B42_2,EN_F0-Saturday,ROCKAWAY PKY STA,0,B420008
Q56,EN_F0-Saturday-033000_Q56_503,EN_F0-Saturday,JAMAICA 170 ST via JAMAICA AV,0,Q560570
B65,EN_F0-Saturday-033100_B45_1,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B82,EN_F0-Saturday-033200_B82_104,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
B82,EN_F0-Saturday-033200_B82_108,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B83,EN_F0-Saturday-033200_B83_302,EN_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B830287
B65,EN_F0-Saturday-033400_B65_105,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B25,EN_F0-Saturday-033500_B12_5,EN_F0-Saturday,BROADWAY JCT ALABAMA AV via FULTON,0,B250073
B45,EN_F0-Saturday-033500_B65_102,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B450036
B17,EN_F0-Saturday-033600_B14_2,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B14,EN_F0-Saturday-033600_B14_3,EN_F0-Saturday,CROWN HEIGHTS UTICA AV,1,B140128
Q24,EN_F0-Saturday-033700_Q24_405,EN_F0-Saturday,JAMAICA 168 ST via ATLANTIC,0,Q240220
B15,EN_F0-Saturday-033800_B15_106,EN_F0-Saturday,JFK AIRPORT,0,B150003
Q56,EN_F0-Saturday-033800_Q56_X65,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,Q560571
B15,EN_F0-Saturday-034000_B15_114,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B17,EN_F0-Saturday-034000_B17_103,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B42,EN_F0-Saturday-034000_B42_2,EN_F0-Saturday,CANARSIE PIER,1,B420007
B82,EN_F0-Saturday-034000_B82_101,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B45,EN_F0-Saturday-034000_B84_201,EN_F0-Saturday,DOWNTOWN BKLYN COURT ST,1,B450035
B17,EN_F0-Saturday-034400_B17_106,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B12,EN_F0-Saturday-034500_B12_4,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B83,EN_F0-Saturday-034500_B83_301,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV,0,B830286
B65,EN_F0-Saturday-034600_B65_101,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B82,EN_F0-Saturday-034700_B82_109,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
Q56,EN_F0-Saturday-035000_B12_2,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,Q560571
B12,EN_F0-Saturday-035000_B12_3,EN_F0-Saturday,EAST NEW YORK ALABAMA AV,0,B120128
B15,EN_F0-Saturday-035000_B15_107,EN_F0-Saturday,JFK AIRPORT,0,B150003
B17,EN_F0-Saturday-035000_B17_104,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B14,EN_F0-Saturday-035000_B17_107,EN_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,0,B140129
B42,EN_F0-Saturday-035000_B42_2,EN_F0-Saturday,ROCKAWAY PKY STA,0,B420008
Q56,EN_F0-Saturday-035000_Q56_502,EN_F0-Saturday,JAMAICA 170 ST via JAMAICA AV,0,Q560570
B65,EN_F0-Saturday-035100_B65_103,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B83,EN_F0-Saturday-035200_B12_1,EN_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B830287
B15,EN_F0-Saturday-035200_B15_102,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
Q24,EN_F0-Saturday-035200_B15_116,EN_F0-Saturday,JAMAICA 168 ST via ATLANTIC,0,Q240220
B82,EN_F0-Saturday-035200_B82_105,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
B17,EN_F0-Saturday-035300_B17_108,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B82,EN_F0-Saturday-035500_B82_110,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
Q24,EN_F0-Saturday-035500_Q24_404,EN_F0-Saturday,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,Q240221
B65,EN_F0-Saturday-035800_B65_106,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B17,EN_F0-Saturday-035900_B17_105,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B25,EN_F0-Saturday-036000_B25_203,EN_F0-Saturday,DOWNTOWN BKLYN FRONT ST via FULTON,1,B250070
B42,EN_F0-Saturday-036000_B42_2,EN_F0-Saturday,CANARSIE PIER,1,B420007
B12,EN_F0-Saturday-036000_Q24_406,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B17,EN_F0-Saturday-036100_B17_109,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B15,EN_F0-Saturday-036200_B15_108,EN_F0-Saturday,SPRING CREEK DREW ST LINDEN BL,0,B150255
B82,EN_F0-Saturday-036200_B82_111,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B15,EN_F0-Saturday-036400_B15_115,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B17,EN_F0-Saturday-036700_B14_2,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
Q24,EN_F0-Saturday-036700_Q24_407,EN_F0-Saturday,JAMAICA 168 ST via ATLANTIC,0,Q240220
B83,EN_F0-Saturday-036700_Q56_504,EN_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B830287
B65,EN_F0-Saturday-036800_B65_104,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B82,EN_F0-Saturday-036800_B82_112,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B12,EN_F0-Saturday-037000_B12_7,EN_F0-Saturday,EAST NEW YORK ALABAMA AV,0,B120128
B14,EN_F0-Saturday-037000_B14_4,EN_F0-Saturday,CROWN HEIGHTS UTICA AV,1,B140128
B17,EN_F0-Saturday-037000_B17_102,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B25,EN_F0-Saturday-037000_B25_202,EN_F0-Saturday,BROADWAY JCT ALABAMA AV via FULTON,0,B250073
B42,EN_F0-Saturday-037000_B42_2,EN_F0-Saturday,ROCKAWAY PKY STA,0,B420008
B65,EN_F0-Saturday-037000_B45_1,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B45,EN_F0-Saturday-037000_B65_102,EN_F0-Saturday,DOWNTOWN BKLYN COURT ST,1,B450035
B83,EN_F0-Saturday-037000_B83_302,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV,0,B830286
Q56,EN_F0-Saturday-037000_Q56_505,EN_F0-Saturday,JAMAICA 170 ST via JAMAICA AV,0,Q560570
B82,EN_F0-Saturday-037200_B82_106,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
B15,EN_F0-Saturday-037400_B15_109,EN_F0-Saturday,JFK AIRPORT,0,B150003
B12,EN_F0-Saturday-037500_B12_6,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B14,EN_F0-Saturday-037500_B14_3,EN_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,0,B140129
B82,EN_F0-Saturday-037500_B82_103,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B45,EN_F0-Saturday-037500_B84_201,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B450036
Q56,EN_F0-Saturday-037500_Q56_503,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,Q560571
B15,EN_F0-Saturday-037600_B15_103,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B17,EN_F0-Saturday-037600_B17_106,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B17,EN_F0-Saturday-037800_B17_101,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B42,EN_F0-Saturday-038000_B42_3,EN_F0-Saturday,CANARSIE PIER,1,B420007
Q24,EN_F0-Saturday-038000_Q24_402,EN_F0-Saturday,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,Q240221
B65,EN_F0-Saturday-038100_B65_105,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B82,EN_F0-Saturday-038100_B82_113,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B65,EN_F0-Saturday-038200_B65_103,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B83,EN_F0-Saturday-038200_B83_301,EN_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B830287
Q24,EN_F0-Saturday-038200_Q24_408,EN_F0-Saturday,JAMAICA 168 ST via ATLANTIC,0,Q240220
B15,EN_F0-Saturday-038400_B15_110,EN_F0-Saturday,SPRING CREEK DREW ST LINDEN BL,0,B150255
B17,EN_F0-Saturday-038400_B17_108,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B12,EN_F0-Saturday-038500_B12_4,EN_F0-Saturday,EAST NEW YORK ALABAMA AV,0,B120128
Q56,EN_F0-Saturday-038500_B25_201,EN_F0-Saturday,JAMAICA 170 ST via JAMAICA AV,0,Q560570
B17,EN_F0-Saturday-038700_B17_103,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B82,EN_F0-Saturday-038700_B82_107,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
B15,EN_F0-Saturday-038800_B15_104,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B82,EN_F0-Saturday-038800_B82_114,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B83,EN_F0-Saturday-039000_B12_1,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV,0,B830286
B12,EN_F0-Saturday-039000_B12_3,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B25,EN_F0-Saturday-039000_B12_5,EN_F0-Saturday,DOWNTOWN BKLYN FRONT ST via FULTON,1,B250070
B42,EN_F0-Saturday-039000_B42_3,EN_F0-Saturday,ROCKAWAY PKY STA,0,B420008
B15,EN_F0-Saturday-039300_B15_111,EN_F0-Saturday,JFK AIRPORT,0,B150003
B17,EN_F0-Saturday-039300_B17_109,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B65,EN_F0-Saturday-039300_B65_101,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B65,EN_F0-Saturday-039400_B65_107,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B82,EN_F0-Saturday-039400_B82_115,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B17,EN_F0-Saturday-039500_B17_104,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B14,EN_F0-Saturday-039500_B17_110,EN_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,0,B140129
B42,EN_F0-Saturday-039500_B42_2,EN_F0-Saturday,CANARSIE PIER,1,B420007
B45,EN_F0-Saturday-039500_B65_108,EN_F0-Saturday,DOWNTOWN BKLYN COURT ST,1,B450035
B83,EN_F0-Saturday-039700_B12_8,EN_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B830287
B14,EN_F0-Saturday-039700_B17_107,EN_F0-Saturday,CROWN HEIGHTS UTICA AV,1,B140128
Q24,EN_F0-Saturday-039700_Q24_403,EN_F0-Saturday,JAMAICA 168 ST via ATLANTIC,0,Q240220
B82,EN_F0-Saturday-039900_B42_1,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
Q56,EN_F0-Saturday-040000_B12_2,EN_F0-Saturday,JAMAICA 170 ST via JAMAICA AV,0,Q560570
B15,EN_F0-Saturday-040000_B15_105,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B12,EN_F0-Saturday-040000_Q24_406,EN_F0-Saturday,EAST NEW YORK ALABAMA AV,0,B120128
Q56,EN_F0-Saturday-040000_Q56_502,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,Q560571
B17,EN_F0-Saturday-040100_B17_102,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B82,EN_F0-Saturday-040100_B82_116,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B15,EN_F0-Saturday-040200_B15_112,EN_F0-Saturday,SPRING CREEK DREW ST LINDEN BL,0,B150255
B12,EN_F0-Saturday-040200_Q24_401,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
Q24,EN_F0-Saturday-040200_Q24_405,EN_F0-Saturday,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,Q240221
B17,EN_F0-Saturday-040400_B17_105,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B25,EN_F0-Saturday-040500_B25_203,EN_F0-Saturday,BROADWAY JCT ALABAMA AV via FULTON,0,B250073
B65,EN_F0-Saturday-040500_B65_106,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B65,EN_F0-Saturday-040600_B65_104,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B82,EN_F0-Saturday-040700_B82_104,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B82,EN_F0-Saturday-040900_B82_108,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
Q24,EN_F0-Saturday-040900_Q24_409,EN_F0-Saturday,JAMAICA 168 ST via ATLANTIC,0,Q240220
B15,EN_F0-Saturday-041000_B15_106,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B17,EN_F0-Saturday-041000_B17_101,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B42,EN_F0-Saturday-041000_B42_2,EN_F0-Saturday,ROCKAWAY PKY STA,0,B420008
B42,EN_F0-Saturday-041000_B42_3,EN_F0-Saturday,CANARSIE PIER,1,B420007
B45,EN_F0-Saturday-041000_B65_102,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B450036
B83,EN_F0-Saturday-041000_Q56_504,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV,0,B830286
B15,EN_F0-Saturday-041100_B15_113,EN_F0-Saturday,JFK AIRPORT,0,B150003
B12,EN_F0-Saturday-041200_B12_7,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B17,EN_F0-Saturday-041200_B14_2,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B83,EN_F0-Saturday-041200_B83_302,EN_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B830287
B82,EN_F0-Saturday-041400_B82_117,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B12,EN_F0-Saturday-041500_B12_6,EN_F0-Saturday,EAST NEW YORK ALABAMA AV,0,B120128
B14,EN_F0-Saturday-041500_B14_4,EN_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,0,B140129
B25,EN_F0-Saturday-041500_B25_202,EN_F0-Saturday,DOWNTOWN BKLYN FRONT ST via FULTON,1,B250070
Q56,EN_F0-Saturday-041500_Q56_506,EN_F0-Saturday,JAMAICA 170 ST via JAMAICA AV,0,Q560570
B65,EN_F0-Saturday-041700_B45_1,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B17,EN_F0-Saturday-041800_B17_103,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B65,EN_F0-Saturday-041800_B65_105,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B82,EN_F0-Saturday-041900_B82_101,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
B15,EN_F0-Saturday-042000_B15_114,EN_F0-Saturday,SPRING CREEK DREW ST LINDEN BL,0,B150255
Q24,EN_F0-Saturday-042000_B15_116,EN_F0-Saturday,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,Q240221
B82,EN_F0-Saturday-042000_B82_118,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B45,EN_F0-Saturday-042000_B84_201,EN_F0-Saturday,DOWNTOWN BKLYN COURT ST,1,B450035
Q56,EN_F0-Saturday-042000_Q56_505,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,Q560571
B17,EN_F0-Saturday-042100_B17_106,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B14,EN_F0-Saturday-042200_B14_3,EN_F0-Saturday,CROWN HEIGHTS UTICA AV,1,B140128
B12,EN_F0-Saturday-042200_Q56_501,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B42,EN_F0-Saturday-042500_B42_3,EN_F0-Saturday,ROCKAWAY PKY STA,0,B420008
B42,EN_F0-Saturday-042500_B82_102,EN_F0-Saturday,CANARSIE PIER,1,B420007
B83,EN_F0-Saturday-042500_B83_301,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV,0,B830286
B83,EN_F0-Saturday-042700_B12_1,EN_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B830287
B17,EN_F0-Saturday-042700_B17_104,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B82,EN_F0-Saturday-042700_B82_119,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B15,EN_F0-Saturday-042800_B15_107,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
B15,EN_F0-Saturday-042800_B15_117,EN_F0-Saturday,JFK AIRPORT,0,B150003
B17,EN_F0-Saturday-042900_B17_108,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B65,EN_F0-Saturday-042900_B65_103,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B82,EN_F0-Saturday-042900_B82_109,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
B12,EN_F0-Saturday-043000_B12_3,EN_F0-Saturday,EAST NEW YORK ALABAMA AV,0,B120128
B65,EN_F0-Saturday-043000_B65_101,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
Q56,EN_F0-Saturday-043000_Q56_503,EN_F0-Saturday,JAMAICA 170 ST via JAMAICA AV,0,Q560570
B12,EN_F0-Saturday-043100_B12_4,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B82,EN_F0-Saturday-043300_B82_120,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
Q24,EN_F0-Saturday-043300_Q24_404,EN_F0-Saturday,JAMAICA 168 ST via ATLANTIC,0,Q240220
Q24,EN_F0-Saturday-043300_Q24_411,EN_F0-Saturday,JAMAICA 168 ST via ATLANTIC,0,Q240224
B17,EN_F0-Saturday-043500_B17_105,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B14,EN_F0-Saturday-043500_B17_107,EN_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,0,B140129
Q24,EN_F0-Saturday-043500_Q24_407,EN_F0-Saturday,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,Q240221
B15,EN_F0-Saturday-043600_Q24_410,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150256
B15,EN_F0-Saturday-043700_B25_204,EN_F0-Saturday,SPRING CREEK DREW ST LINDEN BL,0,B150255
B17,EN_F0-Saturday-043800_B17_109,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B12,EN_F0-Saturday-043900_B12_9,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
B82,EN_F0-Saturday-043900_B82_110,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
B25,EN_F0-Saturday-044000_B12_5,EN_F0-Saturday,BROADWAY JCT ALABAMA AV via FULTON,0,B250073
B83,EN_F0-Saturday-044000_B12_8,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV,0,B830286
Q56,EN_F0-Saturday-044000_B25_201,EN_F0-Saturday,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,Q560571
B42,EN_F0-Saturday-044000_B42_3,EN_F0-Saturday,CANARSIE PIER,1,B420007
B45,EN_F0-Saturday-044000_B45_2,EN_F0-Saturday,DOWNTOWN BKLYN COURT ST,1,B450035
B45,EN_F0-Saturday-044000_B65_108,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B450036
B42,EN_F0-Saturday-044000_B82_102,EN_F0-Saturday,ROCKAWAY PKY STA,0,B420008
B82,EN_F0-Saturday-044000_B82_105,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B25,EN_F0-Saturday-044000_Q56_507,EN_F0-Saturday,DOWNTOWN BKLYN FRONT ST via FULTON,1,B250070
B65,EN_F0-Saturday-044100_B65_107,EN_F0-Saturday,CROWN HEIGHTS RALPH AV,0,B650053
B14,EN_F0-Saturday-044200_B17_110,EN_F0-Saturday,CROWN HEIGHTS UTICA AV,1,B140128
B65,EN_F0-Saturday-044200_B65_106,EN_F0-Saturday,DOWNTOWN BKLYN FULTON MALL,1,B650052
B83,EN_F0-Saturday-044200_B83_303,EN_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B830287
B12,EN_F0-Saturday-044300_Q24_401,EN_F0-Saturday,EAST NEW YORK ALABAMA AV,0,B120128
B17,EN_F0-Saturday-044400_B14_2,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B15,EN_F0-Saturday-044500_B15_115,EN_F0-Saturday,JFK AIRPORT,0,B150003
B15,EN_F0-Saturday-044500_B15_118,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150253
Q56,EN_F0-Saturday-044500_Q56_502,EN_F0-Saturday,JAMAICA 170 ST via JAMAICA AV,0,Q560570
B17,EN_F0-Saturday-044600_B17_102,EN_F0-Saturday,CANARSIE SEAVIEW AV,1,B170092
B82,EN_F0-Saturday-044700_B82_111,EN_F0-Saturday,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820020
B82,EN_F0-Saturday-044800_B82_121,EN_F0-Saturday,CONEY ISLAND STILLWELL AV via FLATLANDS,1,B820023
B12,EN_F0-Saturday-044800_Q24_406,EN_F0-Saturday,LEFFERTS GARDENS OCEAN AV,1,B120127
Q24,EN_F0-Saturday-045000_Q24_408,EN_F0-Saturday,BROADWAY JCT VAN SINDERN AV via ATLANTIC,1,Q240222
B17,EN_F0-Saturday-045200_B17_111,EN_F0-Saturday,CROWN HEIGHTS EASTERN PKY,0,B170093
B15,EN_F0-Saturday-045300_B15_122,EN_F0-Saturday,BED-STUY WOODHULL HOSPITAL,1,B150256
